file_id,file_size,global_entropy,block_mean_entropy,block_std_entropy,block_entropy_range,byte_skewness,byte_kurtosis,ascii_ratio,digit_ratio,uppercase_ratio,lowercase_ratio,symbol_ratio,null_ratio,non_printable_ratio,byte_mean,byte_std,line_count,avg_line_length,empty_line_ratio,max_line_length,hist_bin_0,hist_bin_1,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7,label,text_length,entropy_x_nonprint,entropy_x_digit,pred_anomaly,raw_score
base64_asset_loader,3769,4.865639400451373,3.949484406263176,0.6526018004874239,1.895058083183777,-0.0874056888814701,-0.8602234065693941,0.9628548686654284,0.1326611833377553,0.3616343857787211,0.2892013796763067,0.0421862563014062,0.0,0.0371451313345715,70.97877421066596,28.6324282307339,70,51.84285714285714,0.1,80,0.0371451313345715,0.3040594322101353,0.3680021225789334,0.2907933138763597,0.0,0.0,0.0,0.0,1,53.84285714285714,0.180734814556432,0.6454814805586855,1,-0.057796129240621386
base64_payload_stub,2920,5.087162856004129,4.689776567186686,0.2103738742013577,0.5211366950602612,-0.0735398630259182,-1.132145871168612,0.9664383561643836,0.0332191780821917,0.3684931506849315,0.2938356164383561,0.0441780821917808,0.0,0.0335616438356164,70.50205479452055,30.74830426146947,49,57.59183673469388,0.1428571428571428,109,0.0335616438356164,0.2825342465753425,0.3886986301369863,0.2952054794520548,0.0,0.0,0.0,0.0,1,59.59183673469388,0.1707335479069877,0.1689913688467121,1,-0.021853130114267816
benign_app_01,3155,4.404603004414832,4.315307761309614,0.1991238270741003,0.5406174655976015,-0.3483591729573282,-1.6412242191766042,0.9378763866877972,0.0098256735340729,0.0057052297939778,0.5385103011093503,0.0906497622820919,0.0,0.0621236133122028,75.68050713153724,38.2581934552889,98,30.193877551020407,0.173469387755102,102,0.0621236133122028,0.3600633914421553,0.0361331220285261,0.5416798732171156,0.0,0.0,0.0,0.0,0,32.19387755102041,0.2736298538400337,0.0432781911685768,0,0.08063112751533996
benign_app_02,2929,4.368566126496678,4.273485257264737,0.1868779734951173,0.5530300372667014,-0.4152336003001827,-1.5951073380523666,0.9344486172755206,0.0020484807101399,0.0071696824854899,0.5541140320928645,0.091157391601229,0.0,0.0655513827244793,76.36087401843632,38.08279042627512,96,28.510416666666668,0.1979166666666666,76,0.0655513827244793,0.3414134516899966,0.0355069989757596,0.5575281666097645,0.0,0.0,0.0,0.0,0,30.510416666666668,0.28636555011517983,0.008948923441099028,0,0.07718911931498829
benign_cli_01,1183,4.609236599142458,4.531722992263897,0.0998579655750558,0.1914253879381755,-0.5330250622163765,-1.4397932976347247,0.9306846999154692,0.0008453085376162,0.0033812341504649,0.588334742180896,0.1310228233305156,0.0,0.0693153000845308,78.85122569737955,37.71712365097235,41,26.853658536585368,0.2195121951219512,108,0.0693153000845308,0.3136094674556213,0.0219780219780219,0.5950972104818258,0.0,0.0,0.0,0.0,0,28.853658536585368,0.3194906180301617,0.0038962270491481785,0,0.08515941650589881
benign_cli_02,1278,4.626949805897504,4.531526549016779,0.065560640425359,0.1307776612126137,-0.6037315994226651,-1.3729628068993072,0.9389671361502347,0.0031298904538341,0.0023474178403755,0.6087636932707355,0.1298904538341158,0.0,0.0610328638497652,80.28873239436619,37.210861928985565,39,30.76923076923077,0.2051282051282051,95,0.0610328638497652,0.3035993740219092,0.0250391236306729,0.6103286384976526,0.0,0.0,0.0,0.0,0,32.76923076923077,0.2823959975430399,0.014481846027848138,0,0.0864242851009992
benign_cli_03,1036,4.481242066370149,3.9274738276636736,0.8809648061504531,1.6245317076612458,-0.5896849815420613,-1.3948347659367764,0.9343629343629344,0.0009652509652509,0.0028957528957528,0.6042471042471043,0.1254826254826254,0.0,0.0656370656370656,80.25,37.76745358364858,34,28.47058823529412,0.2647058823529412,84,0.0656370656370656,0.3021235521235521,0.0241312741312741,0.6081081081081081,0.0,0.0,0.0,0.0,0,30.470588235294116,0.29413557964591697,0.004325523230086724,1,-0.0004380607634165701
benign_config_01,2330,4.254902722198767,4.170043184567176,0.4345422934274359,1.079862235314747,0.1863577082629366,-1.686848708578789,0.9278969957081544,0.0137339055793991,0.0412017167381974,0.3789699570815451,0.1248927038626609,0.0,0.0721030042918454,64.98369098712446,37.967500108490185,84,25.73809523809524,0.0476190476190476,78,0.0721030042918454,0.4733905579399141,0.0660944206008583,0.388412017167382,0.0,0.0,0.0,0.0,0,27.738095238095237,0.3067912692400823,0.05843643223620606,0,0.040864713334757
benign_config_02,3012,4.275306130972523,4.112470860341069,0.5207431895250269,1.4444771218339474,0.492641892972772,-1.4222590979240877,0.9276228419654714,0.0607569721115537,0.0162682602921646,0.3114209827357238,0.1586985391766268,0.0,0.0723771580345285,59.632802124834,36.25589606833373,109,25.63302752293578,0.036697247706422,69,0.0723771580345285,0.5693891102257637,0.0335325365205843,0.3247011952191235,0.0,0.0,0.0,0.0,0,27.63302752293578,0.30943450748738693,0.25975465536785214,1,0.002808585039358713
benign_config_03,2615,4.4300709296392125,4.246727914345417,0.4691447883716031,1.2740957692497434,0.0853387534878845,-1.7184365939456665,0.9273422562141492,0.0275334608030592,0.027151051625239,0.3992351816443594,0.1284894837476099,0.0,0.0726577437858508,66.9889101338432,38.17018687056428,95,25.526315789473685,0.0631578947368421,68,0.0726577437858508,0.4565965583173996,0.0630975143403441,0.4076481835564053,0.0,0.0,0.0,0.0,0,27.526315789473685,0.3218789585588718,0.1219751842959933,0,0.04880911746567823
